eventID ,occurrenceID , eventDate , eventTime ,decimalLatitude ,decimalLongitude ,habitat ,samplingProtocol ,scientificName ,taxonRank ,scientificNameID ,scientificNameAuthorship ,kingdom ,phylum ,class ,order ,family ,genus , measurementType , measurementUnit ,measurementValue
SKQ202412S-DBO1.8,SKQ202412S-DBO1.8-Anonyx,8/9/2024,19:19:01,63.03474,-173.457279,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Anonyx,Genus,urn:lsid:marinespecies.org:taxname:101592,"Krøyer, 1838",Animalia,Arthropoda,Malacostraca,Amphipoda,Uristidae,Anonyx,biomass,Grams per 1000 square meter,5.204343164
SKQ202412S-DBO1.8,SKQ202412S-DBO1.8-Argis,8/9/2024,19:19:01,63.03474,-173.457279,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Argis,Genus,urn:lsid:marinespecies.org:taxname:107006,"Krøyer, 1843",Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Argis,biomass,Grams per 1000 square meter,17.34781055
SKQ202412S-DBO1.8,SKQ202412S-DBO1.8-Arrhys luthkei,8/9/2024,19:19:01,63.03474,-173.457279,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Arrhys luthkei,Species,urn:lsid:marinespecies.org:taxname:423163,"Gurjanova, 1936",Animalia,Arthropoda,Malacostraca,Amphipoda,Oedicerotidae,Arrhis,biomass,Grams per 1000 square meter,13.87824844
SKQ202412S-DBO1.8,SKQ202412S-DBO1.8-Balanus crenatus,8/9/2024,19:19:01,63.03474,-173.457279,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Balanus crenatus,Species,urn:lsid:marinespecies.org:taxname:106215,"Bruguière, 1789",Animalia,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,biomass,Grams per 1000 square meter,1.734781055
SKQ202412S-DBO1.8,SKQ202412S-DBO1.8-Chionoecetes opilio,8/9/2024,19:19:01,63.03474,-173.457279,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Chionoecetes opilio,Species,urn:lsid:marinespecies.org:taxname:107315,"Fabricius, 1788",Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Chionoecetes,biomass,Grams per 1000 square meter,199.4998213
SKQ202412S-DBO1.8,SKQ202412S-DBO1.8-Cistenides hyperborea,8/9/2024,19:19:01,63.03474,-173.457279,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Cistenides hyperborea,Species,urn:lsid:marinespecies.org:taxname:157317,"Malmgren, 1866",Animalia,Annelida,Polychaeta,Terebellida,Pectinariidae,Cistenides,biomass,Grams per 1000 square meter,57.24777481
SKQ202412S-DBO1.8,SKQ202412S-DBO1.8-Cryptonatica affinis,8/9/2024,19:19:01,63.03474,-173.457279,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Cryptonatica affinis,Species,urn:lsid:marinespecies.org:taxname:140525,"Gmelin, 1791",Animalia,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Cryptonatica,biomass,Grams per 1000 square meter,107.5564254
SKQ202412S-DBO1.8,SKQ202412S-DBO1.8-Cylichna alba,8/9/2024,19:19:01,63.03474,-173.457279,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Cylichna alba,Species,urn:lsid:marinespecies.org:taxname:139474,"T. Brown, 1827",Animalia,Mollusca,Gastropoda,Cephalaspidea,Cylichnidae,Cylichna,biomass,Grams per 1000 square meter,60.71733692
SKQ202412S-DBO1.8,SKQ202412S-DBO1.8-Cylichnoides occultus,8/9/2024,19:19:01,63.03474,-173.457279,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Cylichnoides occultus,Species,urn:lsid:marinespecies.org:taxname:884604,"Mighels & C. B. Adams, 1842",Animalia,Mollusca,Gastropoda,Cephalaspidea,Eoscaphandridae,Cylichnoides,biomass,Grams per 1000 square meter,6.939124219
SKQ202412S-DBO1.8,SKQ202412S-DBO1.8-Eualus gaimardii ,8/9/2024,19:19:01,63.03474,-173.457279,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Eualus gaimardii ,Species,urn:lsid:marinespecies.org:taxname:107504,"H. Milne Edwards, 1837",Animalia,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,biomass,Grams per 1000 square meter,6.939124219
SKQ202412S-DBO1.8,SKQ202412S-DBO1.8-Eualus macilentus,8/9/2024,19:19:01,63.03474,-173.457279,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Eualus macilentus,Species,urn:lsid:marinespecies.org:taxname:158359,"Krøyer, 1841",Animalia,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,biomass,Grams per 1000 square meter,38.16518321
SKQ202412S-DBO1.8,SKQ202412S-DBO1.8-Euspira pallida,8/9/2024,19:19:01,63.03474,-173.457279,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Euspira pallida,Species,urn:lsid:marinespecies.org:taxname:140536,"Broderip & G. B. Sowerby I, 1829",Animalia,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Euspira,biomass,Grams per 1000 square meter,0.173478105
SKQ202412S-DBO1.8,SKQ202412S-DBO1.8-Gattyana ciliata,8/9/2024,19:19:01,63.03474,-173.457279,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Gattyana ciliata,Species,urn:lsid:marinespecies.org:taxname:254456,"Moore, 1902",Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Gattyana,biomass,Grams per 1000 square meter,3.46956211
SKQ202412S-DBO1.8,SKQ202412S-DBO1.8-Harmothoe imbricata,8/9/2024,19:19:01,63.03474,-173.457279,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Harmothoe imbricata,Species,urn:lsid:marinespecies.org:taxname:130769,"Linnaeus, 1767",Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Harmothoe,biomass,Grams per 1000 square meter,0.867390527
SKQ202412S-DBO1.8,SKQ202412S-DBO1.8-Margarites costalis,8/9/2024,19:19:01,63.03474,-173.457279,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Margarites costalis,Species,urn:lsid:marinespecies.org:taxname:141819,"A. Gould, 1841",Animalia,Mollusca,Gastropoda,Trochida,Margaritidae,Margarites,biomass,Grams per 1000 square meter,8.673905274
SKQ202412S-DBO1.8,SKQ202412S-DBO1.8-Myriotrochus rinkii,8/9/2024,19:19:01,63.03474,-173.457279,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Myriotrochus rinkii,Species,urn:lsid:marinespecies.org:taxname:124446,"Steenstrup, 1851",Animalia,Echinodermata,Holothuroidea,Apodida,Myriotrochidae,Myriotrochus,biomass,Grams per 1000 square meter,237.6650045
SKQ202412S-DBO1.8,SKQ202412S-DBO1.8-Nemertea,8/9/2024,19:19:01,63.03474,-173.457279,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Nemertea,Phylum,urn:lsid:marinespecies.org:taxname:152391,n/a,Animalia,Nemertea,n/a,n/a,n/a,n/a,biomass,Grams per 1000 square meter,293.1779983
SKQ202412S-DBO1.8,SKQ202412S-DBO1.8-Obseotoma tenuilirata,8/9/2024,19:19:01,63.03474,-173.457279,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Obesotoma tenuilirata ,Species,urn:lsid:marinespecies.org:taxname:423564  ,"Dall, 1871",Animalia,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Obesotoma,biomass,Grams per 1000 square meter,0.173478105
SKQ202412S-DBO1.8,SKQ202412S-DBO1.8-Ophiura sarsiii,8/9/2024,19:19:01,63.03474,-173.457279,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Ophiura sarsiii,Species,urn:lsid:marinespecies.org:taxname:124934,"Lütken, 1855",Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiura,biomass,Grams per 1000 square meter,10580.42965
SKQ202412S-DBO1.8,SKQ202412S-DBO1.8-Pandalus goniurus,8/9/2024,19:19:01,63.03474,-173.457279,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Pandalus goniurus,Species,urn:lsid:marinespecies.org:taxname:254483,"Stimpson, 1860",Animalia,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus,biomass,Grams per 1000 square meter,1.734781055
SKQ202412S-DBO1.8,SKQ202412S-DBO1.8-Pontoporeia femorata,8/9/2024,19:19:01,63.03474,-173.457279,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Pontoporeia femorata,Species,urn:lsid:marinespecies.org:taxname:103079,"Krøyer, 1842",Animalia,Arthropoda,Malacostraca,Amphipoda,Pontoporeiidae,Pontoporeia,biomass,Grams per 1000 square meter,1.734781055
SKQ202412S-DBO1.8,SKQ202412S-DBO1.8-Propebela arctica,8/9/2024,19:19:01,63.03474,-173.457279,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Propebela arctica,Species,urn:lsid:marinespecies.org:taxname:367571,"A. Adams, 1855",Animalia,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Propebela,biomass,Grams per 1000 square meter,0.173478105
SKQ202412S-DBO1.8,SKQ202412S-DBO1.8-Synidotea bicuspida,8/9/2024,19:19:01,63.03474,-173.457279,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Synidotea bicuspida,Species,urn:lsid:marinespecies.org:taxname:156445,"Owen, 1839",Animalia,Arthropoda,Malacostraca,Isopoda,Idoteidae,Synidotea,biomass,Grams per 1000 square meter,1.734781055
SKQ202412S-DBO1.8,SKQ202412S-DBO1.8-Synidotea,8/9/2024,19:19:01,63.03474,-173.457279,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Synidotea,Genus,urn:lsid:marinespecies.org:taxname:118456,"Harger, 1878",Animalia,Arthropoda,Malacostraca,Isopoda,Idoteidae,Synidotea,biomass,Grams per 1000 square meter,0.867390527
SKQ202412S-DBO1.8,SKQ202412S-DBO1.8-Tachyrhynchus erosus,8/9/2024,19:19:01,63.03474,-173.457279,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Tachyrhynchus erosus,Species,urn:lsid:marinespecies.org:taxname:196391,"Couthouy, 1838",Animalia,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Turritellidae,Tachyrhynchus,biomass,Grams per 1000 square meter,36.43040215
SKQ202412S-DBO2.3,SKQ202412S-DBO2.3-Alcyonidium gelatinosum,8/11/2024,4:11:00,64.670666,-168.243804,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Alcyonidium gelatinosum,Species,urn:lsid:marinespecies.org:taxname:111600,"Linnaeus, 1761",Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Alcyonidiidae,Alcyonidium,biomass,Grams per 1000 square meter,8201.559741
SKQ202412S-DBO2.3,SKQ202412S-DBO2.3-Actiniaria,8/11/2024,4:11:00,64.670666,-168.243804,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Actiniaria,Order,urn:lsid:marinespecies.org:taxname:1360,"Hertwig, 1882",Animalia,Cnidaria,Hexacorallia,Actiniaria,n/a,n/a,biomass,Grams per 1000 square meter,235.2330919
SKQ202412S-DBO2.3,SKQ202412S-DBO2.3-Arctonoe vittata,8/11/2024,4:11:00,64.670666,-168.243804,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Arctonoe vittata,Species,urn:lsid:marinespecies.org:taxname:254301,"Grube, 1855",Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Arctonoe,biomass,Grams per 1000 square meter,0.175547083
SKQ202412S-DBO2.3,SKQ202412S-DBO2.3-Argis,8/11/2024,4:11:00,64.670666,-168.243804,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Argis,Genus,urn:lsid:marinespecies.org:taxname:107006,"Krøyer, 1843",Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Argis,biomass,Grams per 1000 square meter,214.1674419
SKQ202412S-DBO2.3,SKQ202412S-DBO2.3-Balanus crenatus,8/11/2024,4:11:00,64.670666,-168.243804,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Balanus crenatus,Species,urn:lsid:marinespecies.org:taxname:106215,"Bruguière, 1789",Animalia,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,biomass,Grams per 1000 square meter,1.755470835
SKQ202412S-DBO2.3,SKQ202412S-DBO2.3-Bryozoa soft lobed,8/11/2024,4:11:00,64.670666,-168.243804,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Bryozoa soft lobed,Phylum,urn:lsid:marinespecies.org:taxname:146142,n/a,Animalia,Bryozoa,n/a,n/a,n/a,n/a,biomass,Grams per 1000 square meter,15.79923751
SKQ202412S-DBO2.3,SKQ202412S-DBO2.3-Bryozoa,8/11/2024,4:11:00,64.670666,-168.243804,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Bryozoa,Phylum,urn:lsid:marinespecies.org:taxname:146142,n/a,Animalia,Bryozoa,n/a,n/a,n/a,n/a,biomass,Grams per 1000 square meter,26.33206252
SKQ202412S-DBO2.3,SKQ202412S-DBO2.3-Candelabrum,8/11/2024,4:11:00,64.670666,-168.243804,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Candelabrum,Genus,urn:lsid:marinespecies.org:taxname:117046,"de Blainville, 1830",Animalia,Cnidaria,Hydrozoa,Anthoathecata,Candelabridae,Candelabrum,biomass,Grams per 1000 square meter,1.755470835
SKQ202412S-DBO2.3,SKQ202412S-DBO2.3-Caprellidae,8/11/2024,4:11:00,64.670666,-168.243804,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Caprellidae,Genus,urn:lsid:marinespecies.org:taxname:101361,"Leach, 1814",Animalia,Arthropoda,Malacostraca,Amphipoda,Caprellidae,n/a,biomass,Grams per 1000 square meter,0.175547083
SKQ202412S-DBO2.3,SKQ202412S-DBO2.3-Chionoecetes opilio,8/11/2024,4:11:00,64.670666,-168.243804,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Chionoecetes opilio,Species,urn:lsid:marinespecies.org:taxname:107315,"Fabricius, 1788",Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Chionoecetes,biomass,Grams per 1000 square meter,49.15318338
SKQ202412S-DBO2.3,SKQ202412S-DBO2.3-Distaplia alaskensis,8/11/2024,4:11:00,64.670666,-168.243804,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Distaplia alaskensis,Species,urn:lsid:marinespecies.org:taxname:250424,"Lambert & Sanamyan, 2001",Animalia,Chordata,Ascidiacea,Aplousobranchia,Holozoidae,Distaplia,biomass,Grams per 1000 square meter,516.1084255
SKQ202412S-DBO2.3,SKQ202412S-DBO2.3-Erichthonius,8/11/2024,4:11:00,64.670666,-168.243804,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Erichthonius,Species,urn:lsid:marinespecies.org:taxname:101567,"H. Milne Edwards, 1830",Animalia,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,Erichthonius,biomass,Grams per 1000 square meter,1.755470835
SKQ202412S-DBO2.3,SKQ202412S-DBO2.3-Eualus gaimardii ,8/11/2024,4:11:00,64.670666,-168.243804,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Eualus gaimardii ,Species,urn:lsid:marinespecies.org:taxname:107504,"H. Milne Edwards, 1837",Animalia,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,biomass,Grams per 1000 square meter,249.2768586
SKQ202412S-DBO2.3,SKQ202412S-DBO2.3-Eualus macilentus,8/11/2024,4:11:00,64.670666,-168.243804,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Eualus macilentus,Species,urn:lsid:marinespecies.org:taxname:158359,"Krøyer, 1841",Animalia,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,biomass,Grams per 1000 square meter,22.82112085
SKQ202412S-DBO2.3,SKQ202412S-DBO2.3-Eucratea loricata,8/11/2024,4:11:00,64.670666,-168.243804,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Eucratea loricata,Species,urn:lsid:marinespecies.org:taxname:111361,"Linnaeus, 1758",Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Eucrateidae,Eucratea,biomass,Grams per 1000 square meter,1.755470835
SKQ202412S-DBO2.3,SKQ202412S-DBO2.3-Flabellina,8/11/2024,4:11:00,64.670666,-168.243804,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Flabellina,Genus,urn:lsid:marinespecies.org:taxname:138019,"McMurtrie, 1831",Animalia,Mollusca,Gastropoda,Nudibranchia,Flabellinidae,Flabellina,biomass,Grams per 1000 square meter,0.175547083
SKQ202412S-DBO2.3,SKQ202412S-DBO2.3-Gersemia rubiformis,8/11/2024,4:11:00,64.670666,-168.243804,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Gersemia rubiformis,Species,urn:lsid:marinespecies.org:taxname:156103,"Ehrenberg, 1834",Animalia,Cnidaria,Octocorallia,Malacalcyonacea,Alcyoniidae,Gersemia,biomass,Grams per 1000 square meter,138.682196
SKQ202412S-DBO2.3,SKQ202412S-DBO2.3-Halirages,8/11/2024,4:11:00,64.670666,-168.243804,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Halirages,Genus,urn:lsid:marinespecies.org:taxname:101520,"Boeck, 1871",Animalia,Arthropoda,Malacostraca,Amphipoda,Calliopiidae,Halirages,biomass,Grams per 1000 square meter,0.175547083
SKQ202412S-DBO2.3,SKQ202412S-DBO2.3-Henricia tumida,8/11/2024,4:11:00,64.670666,-168.243804,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Henricia tumida,Species,urn:lsid:marinespecies.org:taxname:369147,"Verrill, 1909",Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,biomass,Grams per 1000 square meter,12.28829584
SKQ202412S-DBO2.3,SKQ202412S-DBO2.3-Hyas coarctatus,8/11/2024,4:11:00,64.670666,-168.243804,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Hyas coarctatus,Species,urn:lsid:marinespecies.org:taxname:107323,"Leach, 1815",Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Hyas,biomass,Grams per 1000 square meter,307.2073961
SKQ202412S-DBO2.3,SKQ202412S-DBO2.3-Hydroidea,8/11/2024,4:11:00,64.670666,-168.243804,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Hydrozoa,Class,urn:lsid:marinespecies.org:taxname:1337,"Owen, 1843",Animalia,Cnidaria,Hydrozoa,n/a,n/a,n/a,biomass,Grams per 1000 square meter,52.66412505
SKQ202412S-DBO2.3,SKQ202412S-DBO2.3-Lepidepecreum eoum,8/11/2024,4:11:00,64.670666,-168.243804,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Lepidepecreum eoum,Species,urn:lsid:marinespecies.org:taxname:526370,"Gurjanova, 1938",Animalia,Arthropoda,Malacostraca,Amphipoda,Tryphosidae,Lepidepecreum,biomass,Grams per 1000 square meter,1.755470835
SKQ202412S-DBO2.3,SKQ202412S-DBO2.3-Leptasterias polaris,8/11/2024,4:11:00,64.670666,-168.243804,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Leptasterias (Hexasterias) polaris,Species,urn:lsid:marinespecies.org:taxname:125154,"Müller & Troschel, 1842",Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias (Hexasterias),biomass,Grams per 1000 square meter,709.2102173
SKQ202412S-DBO2.3,SKQ202412S-DBO2.3-Lethasterias nanimensis,8/11/2024,4:11:00,64.670666,-168.243804,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Lethasterias nanimensis,Species,urn:lsid:marinespecies.org:taxname:254499,"Verrill, 1914",Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Lethasterias,biomass,Grams per 1000 square meter,912.8448342
SKQ202412S-DBO2.3,SKQ202412S-DBO2.3-Margarites costalis,8/11/2024,4:11:00,64.670666,-168.243804,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Margarites costalis,Species,urn:lsid:marinespecies.org:taxname:141819,"A. Gould, 1841",Animalia,Mollusca,Gastropoda,Trochida,Margaritidae,Margarites,biomass,Grams per 1000 square meter,0.175547083
SKQ202412S-DBO2.3,SKQ202412S-DBO2.3-Nemertea,8/11/2024,4:11:00,64.670666,-168.243804,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Nemertea,Phylum,urn:lsid:marinespecies.org:taxname:152391,n/a,Animalia,Nemertea,n/a,n/a,n/a,n/a,biomass,Grams per 1000 square meter,5.266412505
SKQ202412S-DBO2.3,SKQ202412S-DBO2.3-Neptunea heros,8/11/2024,4:11:00,64.670666,-168.243804,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Neptunea heros,Species,urn:lsid:marinespecies.org:taxname:254479,"J. E. Gray, 1850",Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Neptunea,biomass,Grams per 1000 square meter,57.93053755
SKQ202412S-DBO2.3,SKQ202412S-DBO2.3-Nymphon,8/11/2024,4:11:00,64.670666,-168.243804,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Nymphon,Genus,urn:lsid:marinespecies.org:taxname:134591,"Fabricius, 1794",Animalia,Arthropoda,Pycnogonida,Pantopoda,Nymphonidae,Nymphon,biomass,Grams per 1000 square meter,0.175547083
SKQ202412S-DBO2.3,SKQ202412S-DBO2.3-Obesotoma,8/11/2024,4:11:00,64.670666,-168.243804,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Obesotoma,Genus,urn:lsid:marinespecies.org:taxname:137825,"Bartsch, 1941",Animalia,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Obesotoma,biomass,Grams per 1000 square meter,0.175547083
SKQ202412S-DBO2.3,SKQ202412S-DBO2.3-Ophiocten sericeum,8/11/2024,4:11:00,64.670666,-168.243804,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Ophiocten sericeum,Species,urn:lsid:marinespecies.org:taxname:124860,"Forbes, 1852",Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiocten,biomass,Grams per 1000 square meter,21.06565002
SKQ202412S-DBO2.3,SKQ202412S-DBO2.3-Ophiura sarsiii,8/11/2024,4:11:00,64.670666,-168.243804,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Ophiura sarsiii,Species,urn:lsid:marinespecies.org:taxname:124934,"Lütken, 1855",Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiura,biomass,Grams per 1000 square meter,8.777354175
SKQ202412S-DBO2.3,SKQ202412S-DBO2.3-Pagurus trigonocheirus,8/11/2024,4:11:00,64.670666,-168.243804,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Pagurus trigonocheirus,Species,urn:lsid:marinespecies.org:taxname:254490,"Stimpson, 1858",Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,biomass,Grams per 1000 square meter,8.777354175
SKQ202412S-DBO2.3,SKQ202412S-DBO2.3-Pandalus borealis eous,8/11/2024,4:11:00,64.670666,-168.243804,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Pandalus borealis eous,Species,urn:lsid:marinespecies.org:taxname:515463,"Makarov, 1935",Animalia,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus,biomass,Grams per 1000 square meter,70.2188334
SKQ202412S-DBO2.3,SKQ202412S-DBO2.3-Polynoidae,8/11/2024,4:11:00,64.670666,-168.243804,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Polynoidae,Family,urn:lsid:marinespecies.org:taxname:939,"Kinberg, 1856",Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,n/a,biomass,Grams per 1000 square meter,0.175547083
