eventDate ,eventID,occurrenceID ,decimalLatitude ,decimalLongitude ,eventTime ,habitat ,samplingProtocol ,scientificName ,taxonRank ,scientificNameID ,scientificNameAuthorship ,kingdom ,phylum ,class ,order ,family ,genus , measurementType , measurementUnit ,measurementValue
9/16/2023,SKQ202312S-DBO1.8,SKQ202312S-DBO1.8-Brada villosa,63.031423,-173.459672,13:06:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Brada villosa,Species,urn:lsid:marinespecies.org:taxname:1355594,"Rathke, 1843",Animalia,Annelida,Polychaeta,Terebellida,Flabelligeridae,Brada,biomass,Grams per 1000 square meter,2.229
9/16/2023,SKQ202312S-DBO1.8,SKQ202312S-DBO1.8-Chionoecetes opilio,63.031423,-173.459672,13:06:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Chionoecetes opilio,Species,urn:lsid:marinespecies.org:taxname:107315,"Fabricius, 1788",Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Chionoecetes,biomass,Grams per 1000 square meter,361.905
9/16/2023,SKQ202312S-DBO1.8,SKQ202312S-DBO1.8-Cistenides hyperborea,63.031423,-173.459672,13:06:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Cistenides hyperborea,Species,urn:lsid:marinespecies.org:taxname:157317,"Malmgren, 1866",Animalia,Annelida,Polychaeta,Terebellida,Pectiriidae,Cistenides,biomass,Grams per 1000 square meter,13.376
9/16/2023,SKQ202312S-DBO1.8,SKQ202312S-DBO1.8-Crangon dalli,63.031423,-173.459672,13:06:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Crangon dalli,Species,urn:lsid:marinespecies.org:taxname:254486,"Rathbun, 1902",Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,biomass,Grams per 1000 square meter,0.743
9/16/2023,SKQ202312S-DBO1.8,SKQ202312S-DBO1.8-Cryptonatica affinis,63.031423,-173.459672,13:06:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Cryptonatica affinis,Species,urn:lsid:marinespecies.org:taxname:140525,"Gmelin, 1791",Animalia,Mollusca,Gastropoda,Littorinimorpha,Ticidae,Cryptonatica,biomass,Grams per 1000 square meter,120.387
9/16/2023,SKQ202312S-DBO1.8,SKQ202312S-DBO1.8-Cylichna alba,63.031423,-173.459672,13:06:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Cylichna alba,Species,urn:lsid:marinespecies.org:taxname:139474,"T. Brown, 1827",Animalia,Mollusca,Gastropoda,Cephalaspidea,Cylichnidae,Cylichna,biomass,Grams per 1000 square meter,142.681
9/16/2023,SKQ202312S-DBO1.8,SKQ202312S-DBO1.8-Cylichnoides occultus,63.031423,-173.459672,13:06:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Cylichnoides occultus,Species,urn:lsid:marinespecies.org:taxname:884604,"Mighels & C. B. Adams, 1842",Animalia,Mollusca,Gastropoda,Cephalaspidea,Eoscaphandridae,Cylichnoides,biomass,Grams per 1000 square meter,4.459
9/16/2023,SKQ202312S-DBO1.8,SKQ202312S-DBO1.8-Eualus,63.031423,-173.459672,13:06:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Eualus,Genus,urn:lsid:marinespecies.org:taxname:106986,"Thallwitz, 1891",Animalia,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,biomass,Grams per 1000 square meter,1.486
9/16/2023,SKQ202312S-DBO1.8,SKQ202312S-DBO1.8-Eualus gaimardii ,63.031423,-173.459672,13:06:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Eualus gaimardii ,Species,urn:lsid:marinespecies.org:taxname:107504,"H. Milne Edwards, 1837",Animalia,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,biomass,Grams per 1000 square meter,3.716
9/16/2023,SKQ202312S-DBO1.8,SKQ202312S-DBO1.8-Eualus macilentus,63.031423,-173.459672,13:06:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Eualus macilentus,Species,urn:lsid:marinespecies.org:taxname:158359,"Krøyer, 1841",Animalia,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,biomass,Grams per 1000 square meter,1.486
9/16/2023,SKQ202312S-DBO1.8,SKQ202312S-DBO1.8-Euspira pallida,63.031423,-173.459672,13:06:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Euspira pallida,Species,urn:lsid:marinespecies.org:taxname:140536,"Broderip & G. B. Sowerby I, 1829",Animalia,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Euspira,biomass,Grams per 1000 square meter,4.459
9/16/2023,SKQ202312S-DBO1.8,SKQ202312S-DBO1.8-Gattyana,63.031423,-173.459672,13:06:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Gattyana,Genus,urn:lsid:marinespecies.org:taxname:129488,"McIntosh, 1897",Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Gattyana,biomass,Grams per 1000 square meter,2.229
9/16/2023,SKQ202312S-DBO1.8,SKQ202312S-DBO1.8-Margarites costalis,63.031423,-173.459672,13:06:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Margarites costalis,Species,urn:lsid:marinespecies.org:taxname:141819,"A. Gould, 1841",Animalia,Mollusca,Gastropoda,Trochida,Margaritidae,Margarites,biomass,Grams per 1000 square meter,4.459
9/16/2023,SKQ202312S-DBO1.8,SKQ202312S-DBO1.8-Musculus glacialis,63.031423,-173.459672,13:06:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Musculus glacialis,Species,urn:lsid:marinespecies.org:taxname:467467,"Leche, 1883",Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Musculus,biomass,Grams per 1000 square meter,2.229
9/16/2023,SKQ202312S-DBO1.8,SKQ202312S-DBO1.8-Myriotrochus rinkii,63.031423,-173.459672,13:06:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Myriotrochus rinkii,Species,urn:lsid:marinespecies.org:taxname:124446,"Steenstrup, 1851",Animalia,Echinodermata,Holothuroidea,Apodida,Myriotrochidae,Myriotrochus,biomass,Grams per 1000 square meter,93.635
9/16/2023,SKQ202312S-DBO1.8,SKQ202312S-DBO1.8-Nemertea,63.031423,-173.459672,13:06:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Nemertea,Phylum,urn:lsid:marinespecies.org:taxname:152391,NA,Animalia,Nemertea,NA,NA,NA,NA,biomass,Grams per 1000 square meter,133.764
9/16/2023,SKQ202312S-DBO1.8,SKQ202312S-DBO1.8-Neoiphinoe coronata,63.031423,-173.459672,13:06:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Neoiphinoe coronata,Species,urn:lsid:marinespecies.org:taxname:576321,"A. Gould, 1860",Animalia,Mollusca,Gastropoda,Littorinimorpha,Capulidae,Neoiphinoe,biomass,Grams per 1000 square meter,4.459
9/16/2023,SKQ202312S-DBO1.8,SKQ202312S-DBO1.8-Ophiura sarsii,63.031423,-173.459672,13:06:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Ophiura sarsii,Species,urn:lsid:marinespecies.org:taxname:124934,"Lütken, 1855",Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiura,biomass,Grams per 1000 square meter,6429.578
9/16/2023,SKQ202312S-DBO1.8,SKQ202312S-DBO1.8-Pagurus capillatus,63.031423,-173.459672,13:06:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Pagurus capillatus,Species,urn:lsid:marinespecies.org:taxname:254489,"Benedict, 1892",Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,biomass,Grams per 1000 square meter,13.376
9/16/2023,SKQ202312S-DBO1.8,SKQ202312S-DBO1.8-Pardalisca,63.031423,-173.459672,13:06:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Pardalisca,Genus,urn:lsid:marinespecies.org:taxname:101710,"Krøyer, 1842",Animalia,Arthropoda,Malacostraca,Amphipoda,Pardaliscidae,Pardalisca,biomass,Grams per 1000 square meter,0.223
9/16/2023,SKQ202312S-DBO1.8,SKQ202312S-DBO1.8-Stomphia,63.031423,-173.459672,13:06:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Stomphia,Genus,urn:lsid:marinespecies.org:taxname:100716,"Gosse, 1859",Animalia,Cnidaria,Anthozoa,Actiniaria,Actinostolidae,Stomphia,biomass,Grams per 1000 square meter,2.229
9/16/2023,SKQ202312S-DBO1.8,SKQ202312S-DBO1.8-Synidotea,63.031423,-173.459672,13:06:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Synidotea,Genus,urn:lsid:marinespecies.org:taxname:118456,"Harger, 1878",Animalia,Arthropoda,Malacostraca,Isopoda,Idoteidae,Synidotea,biomass,Grams per 1000 square meter,2.229
9/16/2023,SKQ202312S-DBO1.8,SKQ202312S-DBO1.8-Tachyrhynchus erosus,63.031423,-173.459672,13:06:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Tachyrhynchus erosus,Species,urn:lsid:marinespecies.org:taxname:196391,"Couthouy, 1838",Animalia,Mollusca,Gastropoda,Caenogastropoda,Turritellidae,Tachyrhynchus,biomass,Grams per 1000 square meter,135.993
9/17/2023,SKQ202312S-DBO2.1,SKQ202312S-DBO2.1-Arcteobia anticostiensis,64.672225,-169.927144,10:11:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Arcteobia anticostiensis,Species,urn:lsid:marinespecies.org:taxname:157214,"Mcintosh, 1874",Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Arcteobia,biomass,Grams per 1000 square meter,3.686
9/17/2023,SKQ202312S-DBO2.1,SKQ202312S-DBO2.1-Arctolembos arcticus,64.672225,-169.927144,10:11:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Arctolembos arcticus,Species,urn:lsid:marinespecies.org:taxname:102014,"Hansen, 1888",Animalia,Arthropoda,Malacostraca,Amphipoda,Aoridae,Arctolembos,biomass,Grams per 1000 square meter,2.457
9/17/2023,SKQ202312S-DBO2.1,SKQ202312S-DBO2.1-Arctonoe fragilis,64.672225,-169.927144,10:11:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Arctonoe fragilis,Species,urn:lsid:marinespecies.org:taxname:333029,"Baird, 1863",Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Arctonoe,biomass,Grams per 1000 square meter,1.229
9/17/2023,SKQ202312S-DBO2.1,SKQ202312S-DBO2.1-Argis,64.672225,-169.927144,10:11:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Argis,Genus,urn:lsid:marinespecies.org:taxname:107006,"Krøyer, 1843",Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Argis,biomass,Grams per 1000 square meter,39.319
9/17/2023,SKQ202312S-DBO2.1,SKQ202312S-DBO2.1-Chionoecetes opilio,64.672225,-169.927144,10:11:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Chionoecetes opilio,Species,urn:lsid:marinespecies.org:taxname:107315,"Fabricius, 1788",Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Chionoecetes,biomass,Grams per 1000 square meter,1382.302
9/17/2023,SKQ202312S-DBO2.1,SKQ202312S-DBO2.1-Eualus gaimardii ,64.672225,-169.927144,10:11:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Eualus gaimardii ,Species,urn:lsid:marinespecies.org:taxname:107504,"H. Milne Edwards, 1837",Animalia,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,biomass,Grams per 1000 square meter,4.915
9/17/2023,SKQ202312S-DBO2.1,SKQ202312S-DBO2.1-Eualus macilentus,64.672225,-169.927144,10:11:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Eualus macilentus,Species,urn:lsid:marinespecies.org:taxname:158359,"Krøyer, 1841",Animalia,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,biomass,Grams per 1000 square meter,30.718
9/17/2023,SKQ202312S-DBO2.1,SKQ202312S-DBO2.1-Gattyana amondseni,64.672225,-169.927144,10:11:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Gattyana amondseni,Species,urn:lsid:marinespecies.org:taxname:130748,"Malmgren, 1867",Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Gattyana,biomass,Grams per 1000 square meter,19.659
9/17/2023,SKQ202312S-DBO2.1,SKQ202312S-DBO2.1-Hyas coarctatus,64.672225,-169.927144,10:11:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Hyas coarctatus,Species,urn:lsid:marinespecies.org:taxname:107323,"Leach, 1815",Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Hyas,biomass,Grams per 1000 square meter,41.776
9/17/2023,SKQ202312S-DBO2.1,SKQ202312S-DBO2.1-Leptasterias (Hexasterias) polaris katherinae,64.672225,-169.927144,10:11:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Leptasterias (Hexasterias) polaris katherinae,Species,urn:lsid:marinespecies.org:taxname:379157,"Gray, 1840",Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias,biomass,Grams per 1000 square meter,1312.266
9/17/2023,SKQ202312S-DBO2.1,SKQ202312S-DBO2.1-Leptasterias arctica,64.672225,-169.927144,10:11:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Leptasterias arctica,Species,urn:lsid:marinespecies.org:taxname:369158,"Murdoch, 1885",Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias,biomass,Grams per 1000 square meter,195.365
9/17/2023,SKQ202312S-DBO2.1,SKQ202312S-DBO2.1-Musculus niger,64.672225,-169.927144,10:11:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Musculus niger,Species,urn:lsid:marinespecies.org:taxname:140474,"J. E. Gray, 1824",Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Musculus,biomass,Grams per 1000 square meter,0.614
9/17/2023,SKQ202312S-DBO2.1,SKQ202312S-DBO2.1-Nemertea,64.672225,-169.927144,10:11:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Nemertea,Phylum,urn:lsid:marinespecies.org:taxname:152391,NA,Animalia,Nemertea,NA,NA,NA,NA,biomass,Grams per 1000 square meter,1.229
9/17/2023,SKQ202312S-DBO2.1,SKQ202312S-DBO2.1-Neptunea,64.672225,-169.927144,10:11:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Neptunea,Genus,urn:lsid:marinespecies.org:taxname:137710,"Röding, 1798",Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Neptunea,biomass,Grams per 1000 square meter,230.998
9/17/2023,SKQ202312S-DBO2.1,SKQ202312S-DBO2.1-Neptunea heros,64.672225,-169.927144,10:11:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Neptunea heros,Species,urn:lsid:marinespecies.org:taxname:254479,"J. E. Gray, 1850",Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Neptunea,biomass,Grams per 1000 square meter,40.548
9/17/2023,SKQ202312S-DBO2.1,SKQ202312S-DBO2.1-Pagurus trigonocheirus,64.672225,-169.927144,10:11:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Pagurus trigonocheirus,Species,urn:lsid:marinespecies.org:taxname:254490,"Stimpson, 1858",Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,biomass,Grams per 1000 square meter,192.908
9/17/2023,SKQ202312S-DBO2.1,SKQ202312S-DBO2.1-Stomphia,64.672225,-169.927144,10:11:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Stomphia,Genus,urn:lsid:marinespecies.org:taxname:100716,"Gosse, 1859",Animalia,Cnidaria,Anthozoa,Actiniaria,Actinostolidae,Stomphia,biomass,Grams per 1000 square meter,1.229
9/17/2023,SKQ202312S-DBO2.1,SKQ202312S-DBO2.1-Styela rustica,64.672225,-169.927144,10:11:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Styela rustica,Species,urn:lsid:marinespecies.org:taxname:103937,"Linnaeus, 1767",Animalia,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Styela,biomass,Grams per 1000 square meter,6.144
9/17/2023,SKQ202312S-DBO2.2,SKQ202312S-DBO2.2-Acanthonotozoma inflatum,64.680262,-169.107307,15:20:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Acanthonotozoma inflatum,Species,urn:lsid:marinespecies.org:taxname:101873,"Krøyer, 1842",Animalia,Arthropoda,Malacostraca,Amphipoda,Acanthonotozomatidae,Acanthonotozoma,biomass,Grams per 1000 square meter,3.343
9/17/2023,SKQ202312S-DBO2.2,SKQ202312S-DBO2.2-Actiniaria,64.680262,-169.107307,15:20:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Actiniaria,Order,urn:lsid:marinespecies.org:taxname:1360,"Hertwig, 1882",Animalia,Cnidaria,Anthozoa,Actiniaria,NA,NA,biomass,Grams per 1000 square meter,217.272
9/17/2023,SKQ202312S-DBO2.2,SKQ202312S-DBO2.2-Alcyonidium gelatinosum,64.680262,-169.107307,15:20:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Alcyonidium gelatinosum,Species,urn:lsid:marinespecies.org:taxname:111600,"Linnaeus, 1761",Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Alcyonidiidae,Alcyonidium,biomass,Grams per 1000 square meter,1760.457
9/17/2023,SKQ202312S-DBO2.2,SKQ202312S-DBO2.2-Arcteobia anticostiensis,64.680262,-169.107307,15:20:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Arcteobia anticostiensis,Species,urn:lsid:marinespecies.org:taxname:157214,"Mcintosh, 1874",Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Arcteobia,biomass,Grams per 1000 square meter,1.114
9/17/2023,SKQ202312S-DBO2.2,SKQ202312S-DBO2.2-Arctolembos arcticus,64.680262,-169.107307,15:20:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Arctolembos arcticus,Species,urn:lsid:marinespecies.org:taxname:102014,"Hansen, 1888",Animalia,Arthropoda,Malacostraca,Amphipoda,Aoridae,Arctolembos,biomass,Grams per 1000 square meter,1.114
9/17/2023,SKQ202312S-DBO2.2,SKQ202312S-DBO2.2-Argis,64.680262,-169.107307,15:20:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Argis,Genus,urn:lsid:marinespecies.org:taxname:107006,"Krøyer, 1843",Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Argis,biomass,Grams per 1000 square meter,103.622
9/17/2023,SKQ202312S-DBO2.2,SKQ202312S-DBO2.2-Aulacofusus brevicauda,64.680262,-169.107307,15:20:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Aulacofusus brevicauda,Species,urn:lsid:marinespecies.org:taxname:490735,"Deshayes, 1832",Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Aulacofusus,biomass,Grams per 1000 square meter,7.799
9/17/2023,SKQ202312S-DBO2.2,SKQ202312S-DBO2.2-Balanus crenatus,64.680262,-169.107307,15:20:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Balanus crenatus,Species,urn:lsid:marinespecies.org:taxname:106215,"Bruguière, 1789",Animalia,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,biomass,Grams per 1000 square meter,11.142
9/17/2023,SKQ202312S-DBO2.2,SKQ202312S-DBO2.2-Boltenia ovifera,64.680262,-169.107307,15:20:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Boltenia ovifera,Species,urn:lsid:marinespecies.org:taxname:103815,"Linnaeus, 1767",Animalia,Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Boltenia,biomass,Grams per 1000 square meter,0.111
9/17/2023,SKQ202312S-DBO2.2,SKQ202312S-DBO2.2-Bryozoa - soft lobed,64.680262,-169.107307,15:20:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Bryozoa - soft lobed,Phylum,urn:lsid:marinespecies.org:taxname:146142,NA,Animalia,Bryozoa,NA,NA,NA,NA,biomass,Grams per 1000 square meter,1.114
9/17/2023,SKQ202312S-DBO2.2,SKQ202312S-DBO2.2-Buccinum glaciale,64.680262,-169.107307,15:20:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Buccinum glaciale,Species,urn:lsid:marinespecies.org:taxname:138864,"Linnaeus, 1761",Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Buccinum,biomass,Grams per 1000 square meter,2.228
9/17/2023,SKQ202312S-DBO2.2,SKQ202312S-DBO2.2-Buccinum polare,64.680262,-169.107307,15:20:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Buccinum polare,Species,urn:lsid:marinespecies.org:taxname:138873,"Gray, 1839",Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Buccinum,biomass,Grams per 1000 square meter,4.457
9/17/2023,SKQ202312S-DBO2.2,SKQ202312S-DBO2.2-Buccinum scalariforme,64.680262,-169.107307,15:20:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Buccinum scalariforme,Species,urn:lsid:marinespecies.org:taxname:138875,"Møller, 1842",Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Buccinum,biomass,Grams per 1000 square meter,27.855
9/17/2023,SKQ202312S-DBO2.2,SKQ202312S-DBO2.2-Chionoecetes opilio,64.680262,-169.107307,15:20:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Chionoecetes opilio,Species,urn:lsid:marinespecies.org:taxname:107315,"Fabricius, 1788",Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Chionoecetes,biomass,Grams per 1000 square meter,846.802
9/17/2023,SKQ202312S-DBO2.2,SKQ202312S-DBO2.2-Dendronotus frondosus,64.680262,-169.107307,15:20:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Dendronotus frondosus,Species,urn:lsid:marinespecies.org:taxname:139523,"Ascanius, 1774",Animalia,Mollusca,Gastropoda,Nudibranchia,Dendronotidae,Dendronotus,biomass,Grams per 1000 square meter,17.827
9/17/2023,SKQ202312S-DBO2.2,SKQ202312S-DBO2.2-Distaplia alaskensis,64.680262,-169.107307,15:20:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Distaplia alaskensis,Species,urn:lsid:marinespecies.org:taxname:181923,"Calman, 1912",Animalia,Chordata,Ascidiacea,Aplousobranchia,Holozoidae,Distaplia,biomass,Grams per 1000 square meter,161.561
9/17/2023,SKQ202312S-DBO2.2,SKQ202312S-DBO2.2-Eualus,64.680262,-169.107307,15:20:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Eualus,Genus,urn:lsid:marinespecies.org:taxname:106986,"Thallwitz, 1891",Animalia,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,biomass,Grams per 1000 square meter,11.142
9/17/2023,SKQ202312S-DBO2.2,SKQ202312S-DBO2.2-Eualus gaimardii ,64.680262,-169.107307,15:20:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Eualus gaimardii ,Species,urn:lsid:marinespecies.org:taxname:107504,"H. Milne Edwards, 1837",Animalia,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,biomass,Grams per 1000 square meter,17.827
