samp_name,samp_category,neg_cont_type,pos_cont_type,materialSampleID,sample_derived_from,sample_composed_of,rel_cont_id,biological_rep_relation,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,verbatimCoordinateSystem,verbatimSRS,geo_loc_name,eventDate,eventDurationValue,verbatimEventDate,verbatimEventTime,env_broad_scale,env_local_scale,env_medium,habitat_natural_artificial_0_1,samp_collect_method,samp_collect_device,samp_size,samp_size_unit,samp_store_temp,samp_store_sol,samp_store_dur,samp_store_loc,dna_store_loc,samp_store_method_additional,samp_mat_process,filter_passive_active_0_1,stationed_sample_dur,pump_flow_rate,pump_flow_rate_unit,prefilter_material,size_frac_low,size_frac,filter_diameter,filter_surface_area,filter_material,filter_name,precip_chem_prep,precip_force_prep,precip_time_prep,precip_temp_prep,prepped_samp_store_temp,prepped_samp_store_sol,prepped_samp_store_dur,prep_method_additional,date_ext,samp_vol_we_dna_ext,samp_vol_we_dna_ext_unit,nucl_acid_ext_lysis,nucl_acid_ext_sep,nucl_acid_ext,nucl_acid_ext_kit,nucl_acid_ext_modify,dna_cleanup_0_1,dna_cleanup_method,concentration,concentration_unit,concentration_method,ratioOfAbsorbance260_280,pool_dna_num,nucl_acid_ext_method_additional,assay_name,minimumDepthInMeters,maximumDepthInMeters,tot_depth_water_col,temp,chlorophyll,salinity,diss_oxygen,diss_oxygen_unit,nitrate,nitrate_unit,nitrite,nitrite_unit,ammonium,ammonium_unit,phosphate,phosphate_unit,pressure,pressure_unit,silicate,silicate_unit,cruise_id,station_id,ctd_cast_number,ctd_bottle_number,replicate_number,extract_id,extract_plate,extract_well,collection_depth
e04258,sample,not applicable,not applicable,E1877.SKQ23-12S,E1877.SKQ23-12S,not applicable,,not applicable,-174.67402,62.19452,174° 40.410' W,62° 11.695' N,degrees minutes seconds,WGS84,USA: Bering Sea,2023-09-14T13:34:00Z,T0S/T1S,9/14/2023,5:34,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,T1H,Sikuliaq,OME -80 Freezer,Stored in a 1 L brown Nalgene bottle,Water samples were collected from the niskin into 1 L bottles then filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P236DT10H26M,2 mL of 96% molecular grade ethanol used for preservation.,5/8/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,4.16,ng/µl,Qubit Fluorometer v.4 dsDNA high sensitivity kit,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s | marver1,65.929,66.929,71,-1.5216,0.0832,31.837,280.045,mmol/kg,13,µmol/L,0.04,µmol/L,2.77,µmol/L,1.905,µmol/L,67.589,dbar,41.1,µmol/L,SKQ23 EcoFOCI DBO,M8,1,1,1,e04258,35_2024,F8,67.7
e04190,sample,not applicable,not applicable,E1967.SKQ23-12S,E1967.SKQ23-12S,not applicable,,not applicable,-161.7726,71.71922,161° 46.440' W,71° 43.200' N,degrees minutes seconds,WGS84,Arctic Ocean,2023-09-25T03:22:00Z,T0S/T1S,9/24/2023,19:22,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,T1H,Sikuliaq,OME -80 Freezer,Stored in a 1 L brown Nalgene bottle,Water samples were collected from the niskin into 1 L bottles then filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P232DT20H38M,2 mL of 96% molecular grade ethanol used for preservation.,5/15/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,6.3,ng/µl,Qubit Fluorometer v.4 dsDNA high sensitivity kit,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s | marver1,9.099,10.099,45,2.3111,0.4797,28.0235,338.481,mmol/kg,0.1,µmol/L,0.01,µmol/L,0,µmol/L,0.492,µmol/L,10.203,dbar,9.3,µmol/L,SKQ23 EcoFOCI DBO,DBO4.5n,47,12,1,e04190,34_2024,H11,10
e04191,sample,not applicable,not applicable,E1968.SKQ23-12S,E1968.SKQ23-12S,not applicable,,not applicable,-162.15674,71.85008,162° 09.410' W,71° 51.003' N,degrees minutes seconds,WGS84,Arctic Ocean,2023-09-25T06:50:00Z,T0S/T1S,9/24/2023,22:50,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,T1H,Sikuliaq,OME -80 Freezer,Stored in a 1 L brown Nalgene bottle,Water samples were collected from the niskin into 1 L bottles then filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P232DT17H10M,2 mL of 96% molecular grade ethanol used for preservation.,5/15/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,2.09,ng/µl,Qubit Fluorometer v.4 dsDNA high sensitivity kit,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s | marver1,34.847,35.847,40,-0.6502,0.4016,32.6461,283.621,mmol/kg,7.4,µmol/L,0.31,µmol/L,4.66,µmol/L,1.772,µmol/L,36.221,dbar,26.3,µmol/L,SKQ23 EcoFOCI DBO,DBO4.6n,49,1,1,e04191,34_2024,A12,36.2
e04192,sample,not applicable,not applicable,E1969.SKQ23-12S,E1969.SKQ23-12S,not applicable,,not applicable,-162.15674,71.85008,162° 09.410' W,71° 51.003' N,degrees minutes seconds,WGS84,Arctic Ocean,2023-09-25T06:52:00Z,T0S/T1S,9/24/2023,22:52,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,T1H,Sikuliaq,OME -80 Freezer,Stored in a 1 L brown Nalgene bottle,Water samples were collected from the niskin into 1 L bottles then filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P232DT17H8M,2 mL of 96% molecular grade ethanol used for preservation.,5/15/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,2.55,ng/µl,Qubit Fluorometer v.4 dsDNA high sensitivity kit,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s | marver1,29.41,30.41,40,-0.6909,0.447,32.6372,286.489,mmol/kg,7.9,µmol/L,0.31,µmol/L,4.52,µmol/L,1.775,µmol/L,30.727,dbar,26.4,µmol/L,SKQ23 EcoFOCI DBO,DBO4.6n,49,5,1,e04192,34_2024,B12,30
e04193,sample,not applicable,not applicable,E1970.SKQ23-12S,E1970.SKQ23-12S,not applicable,,not applicable,-162.15676,71.85008,162° 09.410' W,71° 51.003' N,degrees minutes seconds,WGS84,Arctic Ocean,2023-09-25T06:59:00Z,T0S/T1S,9/24/2023,22:59,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,T1H,Sikuliaq,OME -80 Freezer,Stored in a 1 L brown Nalgene bottle,Water samples were collected from the niskin into 1 L bottles then filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P232DT17H1M,2 mL of 96% molecular grade ethanol used for preservation.,5/15/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,12.4,ng/µl,Qubit Fluorometer v.4 dsDNA high sensitivity kit,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s | marver1,9.239,10.239,40,1.8111,0.5098,28.4402,342.699,mmol/kg,0.1,µmol/L,0,µmol/L,0.04,µmol/L,0.442,µmol/L,10.345,dbar,8.5,µmol/L,SKQ23 EcoFOCI DBO,DBO4.6n,49,13,1,e04193,34_2024,C12,10
e04194,sample,not applicable,not applicable,E1971.SKQ23-12S,E1971.SKQ23-12S,not applicable,,not applicable,-162.49076,70.58002,162° 29.446' W,70° 34.780' N,degrees minutes seconds,WGS84,USA: Chukchi Sea,2023-09-26T16:06:00Z,T0S/T1S,9/25/2023,8:06,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,T1H,Sikuliaq,OME -80 Freezer,Stored in a 1 L brown Nalgene bottle,Water samples were collected from the niskin into 1 L bottles then filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P237DT7H54M,2 mL of 96% molecular grade ethanol used for preservation.,5/21/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,0.886,ng/µl,Qubit Fluorometer v.4 dsDNA high sensitivity kit,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s | marver1,32.868,33.868,38,5.9774,0.147,30.9883,197.513,mmol/kg,2.1,µmol/L,1.02,µmol/L,6.68,µmol/L,1.368,µmol/L,34.218,dbar,28.3,µmol/L,SKQ23 EcoFOCI DBO,IC11,50,1,1,e04194,34_2024,D12,34.2
e04195,sample,not applicable,not applicable,E1972.SKQ23-12S,E1972.SKQ23-12S,not applicable,,not applicable,-162.49072,70.57988,162° 29.446' W,70° 34.780' N,degrees minutes seconds,WGS84,USA: Chukchi Sea,2023-09-26T16:11:00Z,T0S/T1S,9/25/2023,8:11,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,T1H,Sikuliaq,OME -80 Freezer,Stored in a 1 L brown Nalgene bottle,Water samples were collected from the niskin into 1 L bottles then filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P237DT7H49M,2 mL of 96% molecular grade ethanol used for preservation.,5/21/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,8.59,ng/µl,Qubit Fluorometer v.4 dsDNA high sensitivity kit,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s | marver1,9.159,10.159,38,6.5739,0.8869,28.5659,291.533,mmol/kg,0,µmol/L,0.03,µmol/L,0.27,µmol/L,0.461,µmol/L,10.263,dbar,7.2,µmol/L,SKQ23 EcoFOCI DBO,IC11,50,10,1,e04195,34_2024,E12,10
e04196,sample,not applicable,not applicable,E1973.SKQ23-12S,E1973.SKQ23-12S,not applicable,,not applicable,-162.85558,70.71706,162° 51.390' W,70° 43.032' N,degrees minutes seconds,WGS84,USA: Chukchi Sea,2023-09-26T19:09:00Z,T0S/T1S,9/26/2023,11:09,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,T1H,Sikuliaq,OME -80 Freezer,Stored in a 1 L brown Nalgene bottle,Water samples were collected from the niskin into 1 L bottles then filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P237DT4H51M,2 mL of 96% molecular grade ethanol used for preservation.,5/21/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,1.18,ng/µl,Qubit Fluorometer v.4 dsDNA high sensitivity kit,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s | marver1,35.772,36.772,43,5.3525,0.1362,31.4655,200.463,mmol/kg,2,µmol/L,0.93,µmol/L,6.85,µmol/L,1.518,µmol/L,37.153,dbar,30.9,µmol/L,SKQ23 EcoFOCI DBO,IC10,51,1,1,e04196,34_2024,F12,37.1
e04197,sample,not applicable,not applicable,E1974.SKQ23-12S,E1974.SKQ23-12S,not applicable,,not applicable,-162.85328,70.71712,162° 51.390' W,70° 43.032' N,degrees minutes seconds,WGS84,USA: Chukchi Sea,2023-09-26T19:17:00Z,T0S/T1S,9/26/2023,11:17,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,T1H,Sikuliaq,OME -80 Freezer,Stored in a 1 L brown Nalgene bottle,Water samples were collected from the niskin into 1 L bottles then filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P237DT4H43M,2 mL of 96% molecular grade ethanol used for preservation.,5/21/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,6.94,ng/µl,Qubit Fluorometer v.4 dsDNA high sensitivity kit,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s | marver1,9.248,10.248,43,6.4743,0.6984,28.6433,293.226,mmol/kg,0,µmol/L,0.03,µmol/L,0.27,µmol/L,0.474,µmol/L,10.353,dbar,7,µmol/L,SKQ23 EcoFOCI DBO,IC10,51,14,1,e04197,35_2024,A1,10
e04198,sample,not applicable,not applicable,E1975.SKQ23-12S,E1975.SKQ23-12S,not applicable,,not applicable,-163.18464,70.8487,163° 11.232' W,70° 50.940' N,degrees minutes seconds,WGS84,USA: Chukchi Sea,2023-09-26T23:42:00Z,T0S/T1S,9/26/2023,15:42,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,T1H,Sikuliaq,OME -80 Freezer,Stored in a 1 L brown Nalgene bottle,Water samples were collected from the niskin into 1 L bottles then filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P237DT18M,2 mL of 96% molecular grade ethanol used for preservation.,5/21/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,1.69,ng/µl,Qubit Fluorometer v.4 dsDNA high sensitivity kit,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s | marver1,37.825,38.825,45,4.4014,0.1463,31.7878,234.768,mmol/kg,1.6,µmol/L,0.69,µmol/L,6.15,µmol/L,1.405,µmol/L,39.228,dbar,25.9,µmol/L,SKQ23 EcoFOCI DBO,IC09,53,1,1,e04198,35_2024,B1,39.3
e04199,sample,not applicable,not applicable,E1976.SKQ23-12S,E1976.SKQ23-12S,not applicable,,not applicable,-163.1849,70.84874,163° 11.232' W,70° 50.940' N,degrees minutes seconds,WGS84,USA: Chukchi Sea,2023-09-26T23:51:00Z,T0S/T1S,9/26/2023,15:51,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,T1H,Sikuliaq,OME -80 Freezer,Stored in a 1 L brown Nalgene bottle,Water samples were collected from the niskin into 1 L bottles then filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P237DT9M,2 mL of 96% molecular grade ethanol used for preservation.,5/21/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,6.33,ng/µl,Qubit Fluorometer v.4 dsDNA high sensitivity kit,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s | marver1,9,10,45,5.8418,0.9073,30.3253,293.694,mmol/kg,0.1,µmol/L,0.05,µmol/L,0.55,µmol/L,0.55,µmol/L,10.103,dbar,7.1,µmol/L,SKQ23 EcoFOCI DBO,IC09,53,14,1,e04199,35_2024,C1,10
e04200,sample,not applicable,not applicable,E1977.SKQ23-12S,E1977.SKQ23-12S,not applicable,,not applicable,-163.5666,70.97168,163° 33.852' W,70° 58.350' N,degrees minutes seconds,WGS84,USA: Chukchi Sea,2023-09-27T02:33:00Z,T0S/T1S,9/26/2023,18:33,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,T1H,Sikuliaq,OME -80 Freezer,Stored in a 1 L brown Nalgene bottle,Water samples were collected from the niskin into 1 L bottles then filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P232DT21H27M,2 mL of 96% molecular grade ethanol used for preservation.,5/17/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,3.17,ng/µl,Qubit Fluorometer v.4 dsDNA high sensitivity kit,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s | marver1,38.82,39.82,46,1.6897,0.25,32.0905,293.203,mmol/kg,2.2,µmol/L,0.38,µmol/L,4.6,µmol/L,1.39,µmol/L,40.233,dbar,22.7,µmol/L,SKQ23 EcoFOCI DBO,IC08,54,1,1,e04200,35_2024,D1,40.2
e04201,sample,not applicable,not applicable,E1978.SKQ23-12S,E1978.SKQ23-12S,not applicable,,not applicable,-163.56684,70.97158,163° 33.852' W,70° 58.350' N,degrees minutes seconds,WGS84,USA: Chukchi Sea,2023-09-27T02:35:00Z,T0S/T1S,9/26/2023,18:35,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,T1H,Sikuliaq,OME -80 Freezer,Stored in a 1 L brown Nalgene bottle,Water samples were collected from the niskin into 1 L bottles then filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P232DT21H25M,2 mL of 96% molecular grade ethanol used for preservation.,5/17/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,2.72,ng/µl,Qubit Fluorometer v.4 dsDNA high sensitivity kit,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s | marver1,29.215,30.215,46,1.7438,0.3751,32.0852,293.379,mmol/kg,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,not applicable,30.528,dbar,missing: not collected,not applicable,SKQ23 EcoFOCI DBO,IC08,54,6,1,e04201,35_2024,E1,30
e04202,sample,not applicable,not applicable,E1979.SKQ23-12S,E1979.SKQ23-12S,not applicable,,not applicable,-163.56698,70.97154,163° 33.852' W,70° 58.350' N,degrees minutes seconds,WGS84,USA: Chukchi Sea,2023-09-27T02:42:00Z,T0S/T1S,9/26/2023,18:42,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,T1H,Sikuliaq,OME -80 Freezer,Stored in a 1 L brown Nalgene bottle,Water samples were collected from the niskin into 1 L bottles then filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P236DT21H18M,2 mL of 96% molecular grade ethanol used for preservation.,5/21/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,6.43,ng/µl,Qubit Fluorometer v.4 dsDNA high sensitivity kit,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s | marver1,9.431,10.431,46,4.6704,0.6004,30.4675,305.295,mmol/kg,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,not applicable,10.538,dbar,missing: not collected,not applicable,SKQ23 EcoFOCI DBO,IC08,54,13,1,e04202,35_2024,F1,10
e04203,sample,not applicable,not applicable,E1980.SKQ23-12S,E1980.SKQ23-12S,not applicable,,not applicable,-163.80274,71.08482,163° 48.108' W,71° 05.082' N,degrees minutes seconds,WGS84,USA: Chukchi Sea,2023-09-27T04:02:00Z,T0S/T1S,9/26/2023,20:02,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,T1H,Sikuliaq,OME -80 Freezer,Stored in a 1 L brown Nalgene bottle,Water samples were collected from the niskin into 1 L bottles then filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P232DT19H58M,2 mL of 96% molecular grade ethanol used for preservation.,5/17/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,1.69,ng/µl,Qubit Fluorometer v.4 dsDNA high sensitivity kit,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s | marver1,36.776,37.776,43,0.6689,0.21,32.188,300.262,mmol/kg,3.5,µmol/L,0.29,µmol/L,5.24,µmol/L,1.485,µmol/L,38.168,dbar,23.4,µmol/L,SKQ23 EcoFOCI DBO,IC07,55,1,1,e04203,35_2024,G1,38.1
